season_year,source_file,table_index,row_index,cell_count,cell_1,cell_1_url,cell_2,cell_2_url,cell_3,cell_3_url,cell_4,cell_4_url,cell_5,cell_5_url,cell_6,cell_6_url,cell_7,cell_7_url,cell_8,cell_8_url
2004,2004_wisconsin_challenge_series.html,3,43,8,43,,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,145,,1,https://www.thethirdturn.com/wiki/Erik_Darnell/Results/Wisconsin_Challenge_Series/2004,1,,1,,1,,,
2004,2004_wisconsin_challenge_series.html,3,44,8,44,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,127,,1,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2004,0,,1,,1,,,
2004,2004_wisconsin_challenge_series.html,3,45,8,45,,Jeff Van Oudenhoven,https://www.thethirdturn.com/wiki/Jeff_Van_Oudenhoven,119,,1,https://www.thethirdturn.com/wiki/Jeff_Van_Oudenhoven/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,46,8,46,,Bobby Wilberg,https://www.thethirdturn.com/wiki/Bobby_Wilberg,117,,1,https://www.thethirdturn.com/wiki/Bobby_Wilberg/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,47,8,47,,Jim Carlson,https://www.thethirdturn.com/wiki/Jim_Carlson,114,,0,https://www.thethirdturn.com/wiki/Jim_Carlson/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,48,8,48,,Pete Moore,https://www.thethirdturn.com/wiki/Pete_Moore,114,,1,https://www.thethirdturn.com/wiki/Pete_Moore/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,49,8,49,,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,114,,1,https://www.thethirdturn.com/wiki/Nathan_Haseleu/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,50,8,50,,Tim Schendel,https://www.thethirdturn.com/wiki/Tim_Schendel,113,,1,https://www.thethirdturn.com/wiki/Tim_Schendel/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,51,8,51,,Mark Mackesy,https://www.thethirdturn.com/wiki/Mark_Mackesy,108,,1,https://www.thethirdturn.com/wiki/Mark_Mackesy/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,52,8,52,,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,106,,1,https://www.thethirdturn.com/wiki/Andrew_Morrissey/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,53,8,53,,Mark Schroeder,https://www.thethirdturn.com/wiki/Mark_Schroeder,106,,1,https://www.thethirdturn.com/wiki/Mark_Schroeder/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,54,8,54,,Steve Carlson,https://www.thethirdturn.com/wiki/Steve_Carlson,98,,1,https://www.thethirdturn.com/wiki/Steve_Carlson/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,55,8,55,,Brian Back,https://www.thethirdturn.com/wiki/Brian_Back,98,,1,https://www.thethirdturn.com/wiki/Brian_Back/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,56,8,56,,Rod Wheeler,https://www.thethirdturn.com/wiki/Rod_Wheeler,97,,1,https://www.thethirdturn.com/wiki/Rod_Wheeler/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,57,8,57,,Mike Held,https://www.thethirdturn.com/wiki/Mike_Held,96,,0,https://www.thethirdturn.com/wiki/Mike_Held/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,58,8,58,,Dan Fredrickson,https://www.thethirdturn.com/wiki/Dan_Fredrickson,92,,1,https://www.thethirdturn.com/wiki/Dan_Fredrickson/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,59,8,59,,Aaron Falbe,https://www.thethirdturn.com/wiki/Aaron_Falbe,92,,1,https://www.thethirdturn.com/wiki/Aaron_Falbe/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,60,8,60,,Ben Pettis,https://www.thethirdturn.com/wiki/Ben_Pettis,92,,1,https://www.thethirdturn.com/wiki/Ben_Pettis/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,61,8,61,,Scott Nottestad,https://www.thethirdturn.com/wiki/Scott_Nottestad,90,,1,https://www.thethirdturn.com/wiki/Scott_Nottestad/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,62,8,62,,Chad Devine,https://www.thethirdturn.com/wiki/Chad_Devine,88,,0,https://www.thethirdturn.com/wiki/Chad_Devine/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,63,8,63,,Jeff Richards,https://www.thethirdturn.com/wiki/Jeff_Richards,87,,1,https://www.thethirdturn.com/wiki/Jeff_Richards/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,64,8,64,,Jesse Haase,https://www.thethirdturn.com/wiki/Jesse_Haase,87,,0,https://www.thethirdturn.com/wiki/Jesse_Haase/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,65,8,65,,Andy Monday,https://www.thethirdturn.com/wiki/Andy_Monday,81,,1,https://www.thethirdturn.com/wiki/Andy_Monday/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,66,8,66,,Eddie Hoffman,https://www.thethirdturn.com/wiki/Eddie_Hoffman,78,,1,https://www.thethirdturn.com/wiki/Eddie_Hoffman/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,67,8,67,,"Rich Schumann, Jr.","https://www.thethirdturn.com/wiki/Rich_Schumann,_Jr.",76,,0,"https://www.thethirdturn.com/wiki/Rich_Schumann,_Jr./Results/Wisconsin_Challenge_Series/2004",0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,68,8,68,,Dean Cornelius,https://www.thethirdturn.com/wiki/Dean_Cornelius,75,,1,https://www.thethirdturn.com/wiki/Dean_Cornelius/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,69,8,69,,Kevin Tunks,https://www.thethirdturn.com/wiki/Kevin_Tunks,75,,1,https://www.thethirdturn.com/wiki/Kevin_Tunks/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,70,8,70,,"John Ovadal, Jr.","https://www.thethirdturn.com/wiki/John_Ovadal,_Jr.",75,,1,"https://www.thethirdturn.com/wiki/John_Ovadal,_Jr./Results/Wisconsin_Challenge_Series/2004",0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,71,8,71,,Steve Campbell,https://www.thethirdturn.com/wiki/Steve_Campbell_(IL),75,,1,https://www.thethirdturn.com/wiki/Steve_Campbell_(IL)/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,72,8,72,,Allen Check,https://www.thethirdturn.com/wiki/Allen_Check,75,,1,https://www.thethirdturn.com/wiki/Allen_Check/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,73,8,73,,Ryan Manthei,https://www.thethirdturn.com/wiki/Ryan_Manthei,72,,0,https://www.thethirdturn.com/wiki/Ryan_Manthei/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,74,8,74,,Steve Gress,https://www.thethirdturn.com/wiki/Steve_Gress,72,,0,https://www.thethirdturn.com/wiki/Steve_Gress/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,75,8,75,,Burton Brown,https://www.thethirdturn.com/wiki/Burton_Brown,70,,0,https://www.thethirdturn.com/wiki/Burton_Brown/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,76,8,76,,Jim Jarlsberg,https://www.thethirdturn.com/wiki/Jim_Jarlsberg,67,,1,https://www.thethirdturn.com/wiki/Jim_Jarlsberg/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,77,8,77,,Pete Vandermolen,https://www.thethirdturn.com/wiki/Pete_Vandermolen,66,,1,https://www.thethirdturn.com/wiki/Pete_Vandermolen/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,78,8,78,,Adam Degenhardt,https://www.thethirdturn.com/wiki/Adam_Degenhardt,66,,1,https://www.thethirdturn.com/wiki/Adam_Degenhardt/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,79,8,79,,Troy Nelson,https://www.thethirdturn.com/wiki/Troy_Nelson,65,,1,https://www.thethirdturn.com/wiki/Troy_Nelson/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,80,8,80,,Kevin Brescia,https://www.thethirdturn.com/wiki/Kevin_Brescia,63,,1,https://www.thethirdturn.com/wiki/Kevin_Brescia/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,81,8,81,,Steve Holzhausen,https://www.thethirdturn.com/wiki/Steve_Holzhausen,60,,1,https://www.thethirdturn.com/wiki/Steve_Holzhausen/Results/Wisconsin_Challenge_Series/2004,0,,0,,1,,,
2004,2004_wisconsin_challenge_series.html,3,82,8,82,,Frank Nitzke,https://www.thethirdturn.com/wiki/Frank_Nitzke,57,,1,https://www.thethirdturn.com/wiki/Frank_Nitzke/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,83,8,83,,Tim Rothe,https://www.thethirdturn.com/wiki/Tim_Rothe,54,,1,https://www.thethirdturn.com/wiki/Tim_Rothe/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,84,8,84,,Dave Feiler,https://www.thethirdturn.com/wiki/Dave_Feiler,52,,1,https://www.thethirdturn.com/wiki/Dave_Feiler/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,85,8,85,,Brent Strelka,https://www.thethirdturn.com/wiki/Brent_Strelka,50,,0,https://www.thethirdturn.com/wiki/Brent_Strelka/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,86,8,86,,John Knaus,https://www.thethirdturn.com/wiki/John_Knaus,42,,0,https://www.thethirdturn.com/wiki/John_Knaus/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,87,8,87,,Bobby McDonald,https://www.thethirdturn.com/wiki/Bobby_McDonald,42,,0,https://www.thethirdturn.com/wiki/Bobby_McDonald/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,88,8,88,,Greg Weinfurter,https://www.thethirdturn.com/wiki/Greg_Weinfurter,40,,0,https://www.thethirdturn.com/wiki/Greg_Weinfurter/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,89,8,89,,Aaron Wilke,https://www.thethirdturn.com/wiki/Aaron_Wilke,40,,0,https://www.thethirdturn.com/wiki/Aaron_Wilke/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,90,8,90,,Steve Rubeck,https://www.thethirdturn.com/wiki/Steve_Rubeck,38,,0,https://www.thethirdturn.com/wiki/Steve_Rubeck/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,91,8,91,,Brandon Blashe,https://www.thethirdturn.com/wiki/Brandon_Blashe,38,,0,https://www.thethirdturn.com/wiki/Brandon_Blashe/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,92,8,92,,Kevin Baldry,https://www.thethirdturn.com/wiki/Kevin_Baldry,38,,0,https://www.thethirdturn.com/w/index.php?title=Kevin_Baldry/Results/Wisconsin_Challenge_Series/2004&action=edit&redlink=1,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,93,8,93,,Kurt Clapper,https://www.thethirdturn.com/wiki/Kurt_Clapper,38,,0,https://www.thethirdturn.com/wiki/Kurt_Clapper/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,94,8,94,,Greg Back,https://www.thethirdturn.com/wiki/Greg_Back,38,,0,https://www.thethirdturn.com/wiki/Greg_Back/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,95,8,95,,Brad Wildes,https://www.thethirdturn.com/wiki/Brad_Wildes,38,,0,https://www.thethirdturn.com/wiki/Brad_Wildes/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,96,8,96,,"Tom Gee, Jr.","https://www.thethirdturn.com/wiki/Tom_Gee,_Jr.",36,,0,"https://www.thethirdturn.com/wiki/Tom_Gee,_Jr./Results/Wisconsin_Challenge_Series/2004",0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,97,8,97,,Travis Dodson,https://www.thethirdturn.com/wiki/Travis_Dodson,36,,0,https://www.thethirdturn.com/wiki/Travis_Dodson/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,98,8,98,,Callin Harrell,https://www.thethirdturn.com/wiki/Callin_Harrell,36,,0,https://www.thethirdturn.com/wiki/Callin_Harrell/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,99,8,99,,Jeff Steenbergen,https://www.thethirdturn.com/wiki/Jeff_Steenbergen,34,,0,https://www.thethirdturn.com/wiki/Jeff_Steenbergen/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,100,8,100,,Eric Wisz,https://www.thethirdturn.com/wiki/Eric_Wisz,34,,0,https://www.thethirdturn.com/wiki/Eric_Wisz/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,101,8,101,,Dan Chesmore,https://www.thethirdturn.com/wiki/Dan_Chesmore,32,,0,https://www.thethirdturn.com/wiki/Dan_Chesmore/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,102,8,102,,Rene Scheinoha,https://www.thethirdturn.com/wiki/Rene_Scheinoha,32,,0,https://www.thethirdturn.com/wiki/Rene_Scheinoha/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,103,8,103,,Darin Seubert,https://www.thethirdturn.com/wiki/Darin_Seubert,32,,0,https://www.thethirdturn.com/wiki/Darin_Seubert/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,104,8,104,,Bruce Bill,https://www.thethirdturn.com/wiki/Bruce_Bill,30,,0,https://www.thethirdturn.com/wiki/Bruce_Bill/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,105,8,105,,Jon Hornby,https://www.thethirdturn.com/wiki/Jon_Hornby,28,,0,https://www.thethirdturn.com/wiki/Jon_Hornby/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,106,8,106,,Terry Patnode,https://www.thethirdturn.com/wiki/Terry_Patnode,28,,0,https://www.thethirdturn.com/wiki/Terry_Patnode/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,107,8,107,,Joel Schultz,https://www.thethirdturn.com/wiki/Joel_Schultz,28,,0,https://www.thethirdturn.com/wiki/Joel_Schultz/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,108,8,108,,Paul Knoblock,https://www.thethirdturn.com/wiki/Paul_Knoblock,28,,0,https://www.thethirdturn.com/wiki/Paul_Knoblock/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,109,8,109,,Ken Beach,https://www.thethirdturn.com/wiki/Ken_Beach,26,,0,https://www.thethirdturn.com/wiki/Ken_Beach/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,110,8,110,,Chris Grimes,https://www.thethirdturn.com/wiki/Chris_Grimes,24,,0,https://www.thethirdturn.com/wiki/Chris_Grimes/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,111,8,111,,Dexter Bean,https://www.thethirdturn.com/wiki/Dexter_Bean,22,,0,https://www.thethirdturn.com/wiki/Dexter_Bean/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,112,8,112,,Brad Mueller,https://www.thethirdturn.com/wiki/Brad_Mueller,18,,0,https://www.thethirdturn.com/w/index.php?title=Brad_Mueller/Results/Wisconsin_Challenge_Series/2004&action=edit&redlink=1,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,113,8,113,,Matt Kocourek,https://www.thethirdturn.com/wiki/Matt_Kocourek,18,,0,https://www.thethirdturn.com/wiki/Matt_Kocourek/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,114,8,114,,Russ Weiler,https://www.thethirdturn.com/wiki/Russ_Weiler,18,,0,https://www.thethirdturn.com/wiki/Russ_Weiler/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2004,2004_wisconsin_challenge_series.html,3,115,8,115,,Jeff Fritz,https://www.thethirdturn.com/wiki/Jeff_Fritz,18,,0,https://www.thethirdturn.com/wiki/Jeff_Fritz/Results/Wisconsin_Challenge_Series/2004,0,,0,,0,,,
2005,2005_wisconsin_challenge_series.html,0,0,3,<<< Previous Season,https://www.thethirdturn.com/wiki/2004_Wisconsin_Challenge_Series_Central,VIEW ALL SEASONS FOR THIS SERIES,https://www.thethirdturn.com/wiki/Wisconsin_Challenge_Series_Central,Next Season >>>,https://www.thethirdturn.com/wiki/2006_Wisconsin_Challenge_Series_Central,,,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,0,1,RACE LISTINGS,,,,,,,,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,1,4,Race,,Date,,Track,,Winner,,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,2,4,1,https://www.thethirdturn.com/wiki/2005_New_Beginnings_100_presented_by_Pickett_Septic,9 April 2005,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Charlie Menard,https://www.thethirdturn.com/wiki/Charlie_Menard,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,3,4,2,https://www.thethirdturn.com/wiki/2005_Bud_Spring_Classic,15 May 2005,,"Kaukauna, WI",https://www.thethirdturn.com/wiki/Wisconsin_International_Raceway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,4,4,3,https://www.thethirdturn.com/wiki/2005_Star_Packaging_100,21 May 2005,,"Cambridge, WI",https://www.thethirdturn.com/wiki/Jefferson_Speedway,Erik Darnell,https://www.thethirdturn.com/wiki/Erik_Darnell,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,5,4,4,https://www.thethirdturn.com/wiki/2005_Memorial_100,29 May 2005,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Jeff Kendall,https://www.thethirdturn.com/wiki/Jeff_Kendall,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,6,4,5,https://www.thethirdturn.com/wiki/2005_FMP_All-Star_Challenge,21 June 2005,,"Kaukauna, WI",https://www.thethirdturn.com/wiki/Wisconsin_International_Raceway,Jeff Van Oudenhoven,https://www.thethirdturn.com/wiki/Jeff_Van_Oudenhoven,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,7,4,6,https://www.thethirdturn.com/wiki/2005_North_American_Cup,2 July 2005,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Dexter Bean,https://www.thethirdturn.com/wiki/Dexter_Bean,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,8,4,7,https://www.thethirdturn.com/wiki/2005_Thomas_Electric_80,16 July 2005,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,9,4,8,https://www.thethirdturn.com/wiki/2005_Power_Playground_100,29 July 2005,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,,,,,,
2005,2005_wisconsin_challenge_series.html,1,10,4,9,https://www.thethirdturn.com/wiki/2005_Championship_80,10 September 2005,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,"Eugene Gregorich, Jr.","https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr.",,,,,,,,
2005,2005_wisconsin_challenge_series.html,2,0,1,FINAL POINT STANDINGS,,,,,,,,,,,,,,,
2005,2005_wisconsin_challenge_series.html,3,0,8,Fin,,Driver,,Pts,,St,,W,,T5,,T10,,Pole,
2005,2005_wisconsin_challenge_series.html,3,1,8,1,,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,1050,,8,https://www.thethirdturn.com/wiki/Nathan_Haseleu/Results/Wisconsin_Challenge_Series/2005,3,,7,,7,,,
2005,2005_wisconsin_challenge_series.html,3,2,8,2,,Mark Eswein,https://www.thethirdturn.com/wiki/Mark_Eswein,870,,8,https://www.thethirdturn.com/wiki/Mark_Eswein/Results/Wisconsin_Challenge_Series/2005,0,,3,,5,,,
2005,2005_wisconsin_challenge_series.html,3,3,8,3,,Jeff Kendall,https://www.thethirdturn.com/wiki/Jeff_Kendall,865,,8,https://www.thethirdturn.com/wiki/Jeff_Kendall/Results/Wisconsin_Challenge_Series/2005,1,,2,,5,,,
2005,2005_wisconsin_challenge_series.html,3,4,8,4,,Ryan Mathews,https://www.thethirdturn.com/wiki/Ryan_Mathews,852,,9,https://www.thethirdturn.com/wiki/Ryan_Mathews/Results/Wisconsin_Challenge_Series/2005,0,,2,,5,,,
2005,2005_wisconsin_challenge_series.html,3,5,8,5,,Jeremy Lepak,https://www.thethirdturn.com/wiki/Jeremy_Lepak,846,,9,https://www.thethirdturn.com/wiki/Jeremy_Lepak/Results/Wisconsin_Challenge_Series/2005,0,,2,,5,,,
2005,2005_wisconsin_challenge_series.html,3,6,8,6,,Charlie Menard,https://www.thethirdturn.com/wiki/Charlie_Menard,787,,8,https://www.thethirdturn.com/wiki/Charlie_Menard/Results/Wisconsin_Challenge_Series/2005,1,,3,,3,,,
2005,2005_wisconsin_challenge_series.html,3,7,8,7,,Adam Royle,https://www.thethirdturn.com/wiki/Adam_Royle,774,,9,https://www.thethirdturn.com/wiki/Adam_Royle/Results/Wisconsin_Challenge_Series/2005,0,,2,,2,,,
2005,2005_wisconsin_challenge_series.html,3,8,8,8,,Dexter Bean,https://www.thethirdturn.com/wiki/Dexter_Bean,688,,7,https://www.thethirdturn.com/wiki/Dexter_Bean/Results/Wisconsin_Challenge_Series/2005,1,,3,,3,,,
2005,2005_wisconsin_challenge_series.html,3,9,8,9,,Jason Weinkauf,https://www.thethirdturn.com/wiki/Jason_Weinkauf,678,,7,https://www.thethirdturn.com/wiki/Jason_Weinkauf/Results/Wisconsin_Challenge_Series/2005,0,,1,,4,,,
2005,2005_wisconsin_challenge_series.html,3,10,8,10,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,649,,7,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2005,0,,0,,1,,,
